grid_id,lng_wgs84,lat_wgs84,nearest_meteo_id,cnt_industrial,cnt_commercial,cnt_nature,cnt_transport,cnt_catering
G01256,116.8768990708389,39.169905314472445,54527,57,73,1,3,48
G01257,116.87689907083889,39.176869395613274,54527,78,300,4,6,136
G01258,116.8768990708389,39.18383278703759,54527,84,468,5,13,224
G01259,116.8768990708389,39.190795488710854,54527,83,420,4,13,222
G01260,116.87689907083889,39.1977575005986,54527,62,161,3,8,89
G01261,116.8768990708389,39.20471882266635,54527,35,42,0,4,21
G01262,116.87689907083889,39.211679454879736,54527,30,17,0,0,4
G01263,116.87689907083889,39.21863939720438,54527,11,10,0,0,1
G01264,116.8768990708389,39.22559864960597,54527,0,0,0,0,0
G01265,116.8768990708389,39.232557212050246,54527,0,0,1,0,0
G01266,116.8768990708389,39.23951508450298,54527,9,2,1,0,0
G01267,116.87689907083887,39.246472266929985,54527,3,0,1,0,2
G01268,116.8768990708389,39.25342875929712,54527,8,12,1,0,7
G01269,116.8768990708389,39.26038456157031,54523,10,12,0,0,7
G01270,116.87689907083889,39.267339673715504,54523,14,12,0,0,7
G01271,116.87689907083889,39.27429409569868,54523,11,16,0,2,7
G01272,116.87689907083889,39.28124782748588,54523,36,15,1,2,1
G01273,116.8768990708389,39.28820086904321,54523,62,38,2,2,6
G01274,116.87689907083889,39.295153220336765,54523,57,103,2,2,25
G01275,116.8768990708389,39.30210488133275,54523,35,74,2,0,17
G01276,116.87689907083889,39.309055851997364,54523,18,2,1,0,0
G01277,116.87689907083892,39.31600613229686,54523,0,0,0,0,0
G01278,116.87689907083889,39.32990462166577,54523,2,0,0,0,0
G01279,116.87689907083889,39.336852830667944,54523,6,1,0,0,0
G01280,116.87689907083889,39.34380034917047,54523,5,1,0,0,0
G01281,116.87689907083887,39.35074717713985,54523,7,2,0,0,0
G01282,116.8768990708389,39.3576933145426,54523,11,10,0,4,2
G01283,116.8768990708389,39.36463876134527,54523,15,63,1,6,23
G01284,116.87689907083889,39.371583517514516,54523,16,51,2,7,10
G01285,116.87689907083889,39.37852758301695,54523,8,10,1,3,1
G01286,116.8768990708389,39.38547095781929,54523,3,10,1,3,0
G01287,116.8768990708389,39.39241364188827,54523,3,3,1,2,0
G01288,116.87689907083889,39.39935563519067,54523,4,6,1,2,1
G01289,116.8768990708389,39.406296937693355,54523,4,10,1,3,1
G01290,116.87689907083889,39.41323754936316,54523,3,8,1,5,1
G01291,116.8768990708389,39.42017747016703,54523,2,6,1,5,1
G01292,116.8768990708389,39.42711670007192,54523,0,4,0,3,0
G01293,116.87689907083889,39.434055239044824,54523,0,0,0,2,0
G01294,116.87689907083889,39.4409930870528,54523,0,1,2,0,0
G01295,116.87689907083889,39.44793024406296,54523,0,5,2,0,0
G01296,116.87689907083889,39.45486671004242,54523,1,5,2,1,0
G01297,116.87689907083892,39.461802484958355,54523,1,4,2,1,0
G01298,116.8768990708389,39.468737568777996,54523,1,2,0,1,0
G01299,116.8768990708389,39.475671961468635,54523,1,6,0,1,0
G01300,116.87689907083887,39.48260566299755,54523,1,10,0,0,0
G01301,116.87689907083889,39.48953867333212,54523,5,37,0,1,10
G01302,116.87689907083889,39.49647099243974,54523,8,32,1,2,10
G01303,116.8768990708389,39.503402620287844,54523,10,43,2,4,16
G01304,116.8768990708389,39.51033355684392,54523,14,180,2,4,64
G01305,116.87689907083889,39.51726380207552,54523,24,412,1,9,118
G01306,116.8768990708389,39.524193355950196,54523,28,421,1,10,121
G01307,116.87689907083889,39.531122218435584,54523,25,364,0,8,108
G01308,116.87689907083889,39.538050389499325,54523,17,44,0,3,6
G01309,116.87689907083889,39.54497786910915,54523,4,12,1,1,3
G01310,116.8768990708389,39.5519046572328,54523,2,13,1,1,3
G01311,116.87689907083889,39.55883075383805,54523,2,7,1,2,2
G01312,116.8768990708389,39.56575615889275,54523,2,3,0,3,1
G01313,116.87689907083887,39.5726808723648,54523,3,6,2,5,2
G01314,116.8768990708389,39.579604894222086,54523,2,5,2,3,1
G01315,116.8768990708389,39.586528224432605,54523,1,4,2,2,1
G01316,116.87689907083889,39.59345086296435,54523,1,2,3,2,0
G01317,116.87689907083889,39.6003728097854,54523,0,0,1,2,0
G01318,116.87689907083887,39.60729406486382,54523,2,1,0,3,3
G01319,116.87689907083892,39.61421462816778,54523,3,10,0,4,4
G01320,116.8768990708389,39.621134499665445,54523,11,70,2,3,29
G01321,116.87689907083889,39.62805367932506,54523,16,139,2,2,54
G01322,116.87689907083889,39.6349721671149,54523,14,137,2,3,50
G01323,116.87689907083889,39.64188996300327,54523,14,126,0,2,50
G01324,116.87689907083889,39.64880706695853,54523,8,72,0,5,25
G01325,116.87689907083889,39.655723478949085,54523,1,5,1,2,2
G01326,116.8768990708389,39.66263919894338,54523,1,5,1,0,2
G01327,116.8768990708389,39.66955422690991,54523,0,3,1,0,1
G01328,116.8768990708389,39.67646856281721,54523,0,2,0,0,0
G01329,116.88588222368008,38.680707796925425,54619,0,11,0,2,9
G01330,116.88588222368011,38.68772006976022,54619,6,21,0,7,17
G01331,116.8858822236801,38.694731655406216,54619,20,35,0,10,31
G01332,116.8858822236801,38.70174255382576,54619,29,32,0,6,20
G01333,116.8858822236801,38.70875276498127,54619,27,31,0,8,12
G01334,116.88588222368008,38.715762288835165,54619,6,13,0,3,0
G01335,116.8858822236801,38.72277112534994,54619,3,7,0,3,0
G01336,116.88588222368013,38.72977927448812,54619,10,2,0,1,1
G01337,116.8858822236801,38.73678673621228,54619,11,1,0,0,1
G01338,116.88588222368008,38.74379351048504,54619,11,0,0,0,1
G01339,116.8858822236801,38.75079959726907,54619,0,2,0,0,0
G01340,116.88588222368011,38.757804996527064,54619,0,2,1,0,0
G01341,116.8858822236801,38.76480970822178,54619,0,2,1,1,0
G01342,116.88588222368008,38.771813732316026,54619,0,2,2,2,0
G01343,116.8858822236801,38.77881706877263,54619,1,2,2,2,0
G01344,116.88588222368008,38.78581971755449,54619,2,5,3,2,1
G01345,116.8858822236801,38.79282167862455,54619,2,5,4,1,1
G01346,116.88588222368011,38.79982295194574,54619,6,5,7,2,0
G01347,116.8858822236801,38.80682353748113,54619,10,5,7,5,1
G01348,116.8858822236801,38.81382343519378,54619,8,14,4,5,3
G01349,116.8858822236801,38.82082264504679,54619,9,21,6,5,4
G01350,116.8858822236801,38.827821167003314,54619,2,10,2,1,1
G01351,116.88588222368008,38.83481900102657,54619,4,15,3,0,1
G01352,116.8858822236801,38.84181614707977,54619,5,9,3,0,1
G01353,116.8858822236801,38.84881260512622,54619,4,1,4,1,0
G01354,116.88588222368011,38.85580837512928,54619,0,3,4,3,0
G01355,116.8858822236801,38.862803457052294,54619,4,14,6,5,5
G01356,116.8858822236801,38.869797850858696,54619,5,31,6,8,23
G01357,116.88588222368011,38.87679155651196,54619,5,18,2,7,7
G01358,116.8858822236801,38.883784573975596,54619,2,2,2,3,3
G01359,116.8858822236801,38.890776903213165,54619,3,1,4,2,5
G01360,116.8858822236801,38.89776854418825,54619,5,0,4,1,2
G01361,116.8858822236801,38.90475949686454,54619,5,0,4,1,2
G01362,116.8858822236801,38.911749761205684,54619,1,2,2,2,1
G01363,116.8858822236801,38.91873933717544,54619,52,180,1,3,2
G01364,116.88588222368011,38.92572822473757,54619,90,308,0,15,12
G01365,116.8858822236801,38.93271642385593,54619,121,329,0,18,24
G01366,116.88588222368011,38.93970393449436,54619,107,215,1,18,9
G01367,116.88588222368011,38.94669075661678,54619,41,12,2,3,3
G01368,116.88588222368011,38.953676890187154,54619,20,5,4,1,0
G01369,116.8858822236801,38.96066233516949,54619,6,3,5,1,0
G01370,116.8858822236801,38.96764709152783,54619,7,13,5,3,1
G01371,116.88588222368011,38.97463115922626,54619,7,7,4,2,1
G01372,116.8858822236801,38.98161453822893,54619,4,2,2,2,1
G01373,116.88588222368008,38.98859722850001,54619,4,2,2,2,0
G01374,116.88588222368011,38.99557923000373,54619,11,3,3,1,1
G01375,116.8858822236801,39.00256054270436,54619,7,1,1,2,1
G01376,116.88588222368011,39.00954116656621,54619,14,68,2,3,21
G01377,116.88588222368011,39.016521101553636,54619,27,191,2,7,62
G01378,116.8858822236801,39.02350034763105,54619,38,247,2,15,83
G01379,116.88588222368008,39.030478904762894,54619,29,95,1,12,35
G01380,116.88588222368011,39.03745677291366,54619,17,17,1,7,10
G01381,116.88588222368011,39.04443395204789,54619,10,4,1,5,3
G01382,116.8858822236801,39.05141044213016,54619,0,0,1,0,0
G01383,116.8858822236801,39.0583862431251,54619,0,1,0,0,1
G01384,116.88588222368011,39.06536135499737,54619,1,1,3,0,1
G01385,116.88588222368008,39.0723357777117,54619,1,1,3,0,1
G01386,116.8858822236801,39.07930951123282,54619,1,1,1,0,1
G01387,116.88588222368011,39.08628255552556,54619,1,0,1,0,0
G01388,116.8858822236801,39.155975083179634,54527,3,5,0,0,1
G01389,116.88588222368011,39.16294054364969,54527,11,12,0,0,4
G01390,116.8858822236801,39.16990531447244,54527,130,307,0,6,123
G01391,116.8858822236801,39.176869395613274,54527,163,986,3,19,412
G01392,116.88588222368011,39.18383278703759,54527,151,1103,4,25,484
G01393,116.88588222368011,39.190795488710854,54527,154,955,4,19,439
G01394,116.88588222368011,39.1977575005986,54527,86,445,5,12,224
G01395,116.88588222368013,39.20471882266636,54527,64,104,3,7,64
G01396,116.8858822236801,39.21167945487974,54527,17,11,2,0,1
G01397,116.8858822236801,39.21863939720438,54527,8,8,0,1,5
G01398,116.88588222368011,39.22559864960597,54527,10,8,0,1,4
G01399,116.8858822236801,39.23255721205025,54527,26,33,0,1,9
G01400,116.88588222368011,39.23951508450298,54527,25,122,2,1,47
G01401,116.8858822236801,39.24647226692998,54527,35,130,2,1,51
G01402,116.8858822236801,39.25342875929712,54528,21,49,0,0,24
G01403,116.88588222368011,39.26038456157031,54528,46,47,0,4,8
G01404,116.88588222368011,39.2673396737155,54523,30,35,0,1,8
G01405,116.8858822236801,39.27429409569867,54523,23,26,0,2,8
G01406,116.88588222368011,39.28124782748588,54523,64,13,1,2,3
G01407,116.8858822236801,39.28820086904321,54523,90,219,2,6,72
G01408,116.8858822236801,39.29515322033677,54523,98,276,2,11,115
G01409,116.8858822236801,39.302104881332745,54523,56,253,1,11,115
G01410,116.88588222368011,39.309055851997364,54523,26,111,1,3,44
G01411,116.8858822236801,39.31600613229686,54523,0,0,1,1,0
G01412,116.8858822236801,39.32295572219755,54523,0,0,0,1,0
G01413,116.88588222368008,39.329904621665776,54523,6,0,0,1,0
G01414,116.88588222368011,39.33685283066795,54523,10,8,1,1,2
G01415,116.8858822236801,39.34380034917047,54523,14,16,1,3,3
G01416,116.88588222368011,39.35074717713986,54523,22,82,2,6,28
G01417,116.88588222368011,39.3576933145426,54523,21,268,3,10,129
G01418,116.88588222368011,39.364638761345276,54523,22,258,2,11,123
G01419,116.8858822236801,39.371583517514516,54523,19,176,2,9,77
G01420,116.8858822236801,39.378527583016954,54523,8,69,2,7,27
G01421,116.88588222368011,39.38547095781928,54523,2,8,1,2,0
G01422,116.8858822236801,39.39241364188827,54523,3,4,1,2,0
G01423,116.88588222368008,39.39935563519067,54523,4,4,0,2,1
G01424,116.88588222368011,39.406296937693355,54523,5,4,2,3,1
G01425,116.88588222368011,39.41323754936316,54523,6,5,2,5,1
G01426,116.88588222368008,39.42017747016703,54523,3,3,2,4,0
G01427,116.88588222368011,39.42711670007191,54523,0,0,0,3,0
G01428,116.8858822236801,39.434055239044824,54523,0,0,0,1,0
G01429,116.8858822236801,39.44099308705281,54523,0,0,2,0,0
G01430,116.8858822236801,39.44793024406296,54523,0,0,2,0,0
G01431,116.8858822236801,39.45486671004241,54523,1,0,2,1,0
G01432,116.88588222368011,39.461802484958355,54523,1,0,2,1,0
G01433,116.88588222368013,39.468737568777996,54523,1,0,0,1,0
G01434,116.88588222368008,39.475671961468635,54523,2,6,0,1,1
G01435,116.8858822236801,39.48260566299755,54523,2,28,0,0,11
G01436,116.8858822236801,39.48953867333212,54523,3,34,0,0,11
G01437,116.8858822236801,39.49647099243974,54523,5,35,0,0,11
G01438,116.8858822236801,39.503402620287844,54523,6,29,1,2,10
G01439,116.88588222368011,39.510333556843925,54523,15,82,1,3,21
G01440,116.8858822236801,39.51726380207551,54523,19,263,1,4,88
G01441,116.8858822236801,39.524193355950196,54523,24,296,1,2,101
G01442,116.88588222368008,39.53112221843558,54523,13,171,0,1,42
G01443,116.88588222368008,39.538050389499325,54523,5,15,0,0,4
G01444,116.8858822236801,39.544977869109154,54523,6,43,1,4,13
G01445,116.88588222368011,39.5519046572328,54523,5,46,1,5,14
G01446,116.8858822236801,39.55883075383805,54523,5,24,1,4,11
G01447,116.88588222368011,39.56575615889275,54523,2,4,0,5,3
G01448,116.8858822236801,39.5726808723648,54523,3,6,2,6,3
G01449,116.88588222368008,39.579604894222086,54523,2,7,2,6,2
G01450,116.8858822236801,39.586528224432605,54523,1,6,2,4,2
G01451,116.8858822236801,39.59345086296436,54523,2,4,3,2,0
G01452,116.88588222368011,39.60037280978539,54523,1,0,1,1,0
G01453,116.88588222368013,39.60729406486382,54523,3,2,1,5,4
G01454,116.88588222368011,39.61421462816778,54523,2,7,1,8,4
G01455,116.8858822236801,39.62113449966545,54523,9,48,0,2,21
G01456,116.8858822236801,39.62805367932507,54523,15,130,1,2,54
G01457,116.88588222368011,39.6349721671149,54523,14,132,2,3,50
G01458,116.8858822236801,39.64188996300327,54523,12,128,1,2,50
G01459,116.88588222368011,39.64880706695854,54523,4,30,0,2,12
G01460,116.88588222368011,39.655723478949085,54523,0,3,0,0,0
G01461,116.88588222368011,39.66263919894338,54523,0,3,0,0,0
G01462,116.88588222368008,39.66955422690991,54523,0,3,0,0,0
G01463,116.8858822236801,39.67646856281721,54523,0,0,0,0,0
G01464,116.89486537652131,38.680707796925425,54619,0,11,0,2,9
G01465,116.89486537652131,38.68772006976022,54619,4,15,0,5,14
G01466,116.89486537652128,38.694731655406216,54619,21,23,0,6,12
G01467,116.8948653765213,38.70174255382575,54619,30,46,0,9,18
G01468,116.8948653765213,38.70875276498127,54619,32,68,0,14,30
G01469,116.8948653765213,38.715762288835165,54619,23,49,0,12,18
G01470,116.8948653765213,38.72277112534994,54619,8,11,0,5,0
G01471,116.89486537652128,38.72977927448812,54619,13,5,0,3,1
G01472,116.89486537652128,38.73678673621228,54619,12,5,1,2,1
G01473,116.89486537652128,38.74379351048504,54619,12,8,1,4,1
G01474,116.8948653765213,38.750799597269065,54619,7,8,0,2,0
G01475,116.8948653765213,38.75780499652706,54619,0,11,2,5,0
G01476,116.89486537652131,38.76480970822178,54619,0,8,2,8,0
G01477,116.8948653765213,38.771813732316026,54619,1,11,3,9,1
G01478,116.8948653765213,38.77881706877263,54619,2,22,3,8,4
G01479,116.89486537652131,38.78581971755449,54619,2,19,2,4,4
G01480,116.8948653765213,38.79282167862454,54619,5,26,4,6,4
G01481,116.8948653765213,38.79982295194575,54619,11,10,7,3,1
G01482,116.8948653765213,38.80682353748114,54619,13,45,6,8,6
G01483,116.8948653765213,38.81382343519378,54619,14,118,8,12,37
G01484,116.89486537652128,38.82082264504679,54619,14,131,9,13,43
G01485,116.89486537652131,38.827821167003314,54619,6,111,5,11,31
G01486,116.89486537652131,38.83481900102656,54619,7,24,6,5,1
G01487,116.8948653765213,38.84181614707977,54619,6,22,2,5,1
G01488,116.8948653765213,38.84881260512622,54619,5,15,4,5,3
G01489,116.8948653765213,38.85580837512927,54619,4,10,7,7,3
G01490,116.89486537652131,38.862803457052294,54619,5,63,9,12,39
G01491,116.89486537652131,38.869797850858696,54619,7,88,9,15,59
G01492,116.89486537652128,38.87679155651196,54619,13,90,6,12,55
G01493,116.8948653765213,38.883784573975596,54619,12,31,4,8,10
G01494,116.89486537652131,38.890776903213165,54619,10,19,5,5,3
G01495,116.8948653765213,38.89776854418826,54619,8,7,6,3,2
G01496,116.89486537652131,38.90475949686454,54619,6,5,6,2,2
G01497,116.89486537652128,38.911749761205684,54619,11,25,2,2,4
G01498,116.8948653765213,38.91873933717544,54619,79,336,3,7,15
G01499,116.8948653765213,38.925728224737576,54619,104,475,3,21,96
G01500,116.8948653765213,38.93271642385592,54619,127,534,1,27,107
G01501,116.8948653765213,38.93970393449436,54619,120,498,2,31,94
G01502,116.8948653765213,38.946690756616775,54619,38,150,2,8,35
G01503,116.8948653765213,38.953676890187154,54619,23,10,4,1,0
G01504,116.89486537652128,38.96066233516949,54619,17,5,4,1,0
G01505,116.8948653765213,38.96764709152783,54619,10,0,3,1,0
G01506,116.8948653765213,38.97463115922626,54619,4,4,4,2,1
G01507,116.89486537652131,38.981614538228925,54619,6,12,4,3,6
G01508,116.89486537652128,38.98859722850001,54619,15,5,5,3,1
G01509,116.8948653765213,38.99557923000373,54619,11,4,3,4,1
G01510,116.89486537652131,39.00256054270436,54619,13,9,2,3,2
G01511,116.8948653765213,39.00954116656621,54619,35,186,4,3,73
G01512,116.89486537652128,39.016521101553636,54619,38,471,5,15,212
G01513,116.89486537652128,39.02350034763104,54619,51,498,8,21,228
G01514,116.8948653765213,39.03047890476289,54619,63,452,6,22,176
G01515,116.89486537652131,39.03745677291366,54619,38,86,3,15,37
G01516,116.89486537652131,39.04443395204789,54619,18,4,1,6,7
G01517,116.89486537652131,39.05141044213016,54619,1,1,1,0,0
G01518,116.8948653765213,39.0583862431251,54619,0,1,3,0,1
G01519,116.8948653765213,39.06536135499737,54619,2,1,5,0,1
G01520,116.89486537652128,39.07233577771169,54619,2,1,5,0,1
G01521,116.89486537652131,39.07930951123282,54619,2,2,5,0,1
G01522,116.8948653765213,39.086282555525564,54527,2,1,3,0,0
G01523,116.8948653765213,39.09325491055475,54527,0,0,1,1,0
G01524,116.8948653765213,39.100226576285294,54527,0,0,0,1,0
G01525,116.8948653765213,39.14900893309693,54527,3,5,0,0,1
G01526,116.89486537652128,39.155975083179634,54527,7,16,0,0,4
G01527,116.89486537652128,39.16294054364969,54527,48,39,0,0,15
G01528,116.89486537652131,39.169905314472445,54527,167,528,0,16,167
G01529,116.8948653765213,39.176869395613274,54527,194,1110,2,21,425
G01530,116.8948653765213,39.18383278703759,54527,254,1253,3,30,531
G01531,116.8948653765213,39.190795488710854,54527,156,1156,5,29,504
G01532,116.8948653765213,39.1977575005986,54527,95,608,4,11,297
G01533,116.8948653765213,39.20471882266635,54527,81,99,2,3,60
G01534,116.89486537652128,39.211679454879736,54527,15,11,2,0,3
G01535,116.89486537652131,39.21863939720438,54527,13,12,0,1,4
G01536,116.89486537652128,39.22559864960597,54527,11,10,0,1,4
G01537,116.8948653765213,39.232557212050246,54527,39,130,1,2,52
G01538,116.8948653765213,39.23951508450298,54527,56,160,1,2,62
G01539,116.8948653765213,39.246472266929985,54527,67,162,1,2,59
G01540,116.8948653765213,39.25342875929712,54528,104,192,1,7,60
G01541,116.8948653765213,39.26038456157031,54528,83,76,0,7,13
G01542,116.89486537652128,39.267339673715504,54523,69,66,0,7,11
G01543,116.8948653765213,39.27429409569868,54523,47,31,0,2,5
G01544,116.8948653765213,39.28124782748588,54523,60,28,0,4,11
G01545,116.8948653765213,39.28820086904321,54523,77,254,0,9,110
G01546,116.89486537652131,39.295153220336765,54523,95,266,1,11,115
G01547,116.89486537652131,39.30210488133275,54523,66,263,1,11,115
G01548,116.8948653765213,39.309055851997364,54523,28,220,1,8,95
G01549,116.89486537652131,39.31600613229686,54523,3,1,1,1,1
G01550,116.89486537652131,39.322955722197555,54523,1,1,1,1,0
G01551,116.8948653765213,39.32990462166577,54523,6,7,0,2,2
G01552,116.8948653765213,39.336852830667944,54523,13,14,1,3,3
G01553,116.8948653765213,39.34380034917047,54523,18,25,1,3,7
G01554,116.89486537652128,39.35074717713985,54523,25,193,3,7,81
G01555,116.89486537652131,39.3576933145426,54523,25,277,4,11,130
G01556,116.8948653765213,39.36463876134527,54523,19,270,3,11,130
G01557,116.8948653765213,39.371583517514516,54523,16,266,3,12,126
G01558,116.89486537652128,39.37852758301695,54523,10,100,2,7,51
G01559,116.8948653765213,39.38547095781929,54523,1,6,1,2,0
G01560,116.8948653765213,39.39241364188827,54523,1,1,0,0,0
G01561,116.89486537652128,39.39935563519067,54523,1,3,0,1,0
G01562,116.89486537652128,39.406296937693355,54523,4,1,1,2,0
G01563,116.8948653765213,39.41323754936316,54523,3,2,2,2,0
G01564,116.89486537652131,39.42017747016703,54523,3,2,1,3,0
G01565,116.89486537652128,39.42711670007192,54523,3,2,1,2,0
G01566,116.8948653765213,39.434055239044824,54523,0,0,0,0,0
G01567,116.89486537652128,39.4409930870528,54523,0,0,0,0,0
G01568,116.8948653765213,39.44793024406296,54523,2,20,2,0,3
G01569,116.8948653765213,39.45486671004242,54523,4,20,2,0,4
G01570,116.89486537652128,39.461802484958355,54523,3,20,1,1,2
G01571,116.8948653765213,39.468737568777996,54523,3,6,0,1,5
G01572,116.8948653765213,39.475671961468635,54523,2,12,0,0,6
G01573,116.8948653765213,39.48260566299755,54523,2,27,0,0,11
G01574,116.89486537652128,39.48953867333212,54523,3,34,0,0,11
G01575,116.89486537652128,39.49647099243974,54523,3,34,0,0,11
G01576,116.8948653765213,39.503402620287844,54523,2,27,0,0,10
G01577,116.8948653765213,39.51033355684392,54523,10,9,0,0,6
G01578,116.8948653765213,39.51726380207552,54523,14,70,0,1,14
G01579,116.89486537652131,39.524193355950196,54523,14,85,0,1,17
G01580,116.8948653765213,39.531122218435584,54523,15,63,0,1,15
G01581,116.8948653765213,39.538050389499325,54523,7,49,0,3,13
G01582,116.8948653765213,39.54497786910915,54523,11,47,0,6,13
G01583,116.8948653765213,39.5519046572328,54523,11,52,0,6,14
G01584,116.89486537652128,39.55883075383805,54523,10,52,0,8,14
G01585,116.89486537652128,39.56575615889275,54523,2,8,0,5,2
G01586,116.8948653765213,39.5726808723648,54523,2,7,0,8,5
G01587,116.89486537652128,39.579604894222086,54523,2,8,2,7,4
G01588,116.89486537652128,39.586528224432605,54523,1,6,2,4,3
G01589,116.8948653765213,39.59345086296435,54523,2,2,1,2,2
G01590,116.8948653765213,39.6003728097854,54523,2,0,1,3,0
G01591,116.89486537652128,39.60729406486382,54523,3,1,1,4,4
G01592,116.89486537652128,39.61421462816778,54523,5,8,1,5,4
G01593,116.89486537652131,39.621134499665445,54523,4,13,0,5,4
G01594,116.8948653765213,39.62805367932506,54523,9,48,1,1,21
G01595,116.8948653765213,39.6349721671149,54523,10,108,1,0,42
G01596,116.89486537652128,39.64188996300327,54523,2,7,1,0,2
G01597,116.89486537652128,39.64880706695853,54523,0,5,1,0,0
G01598,116.8948653765213,39.655723478949085,54523,0,5,0,0,0
G01599,116.8948653765213,39.66263919894338,54523,0,8,0,0,0
G01600,116.8948653765213,39.66955422690991,54523,6,44,0,2,4
G01601,116.8948653765213,39.67646856281721,54523,7,21,0,2,5
G01602,116.8948653765213,39.68338220663385,54523,6,5,0,0,3
G01603,116.90384852936252,38.680707796925425,54619,0,0,0,0,0
G01604,116.9038485293625,38.68772006976022,54619,1,0,0,0,0
G01605,116.90384852936252,38.694731655406216,54619,23,28,0,6,15
G01606,116.9038485293625,38.70174255382575,54619,36,91,0,10,43
G01607,116.9038485293625,38.70875276498127,54619,43,232,1,18,80
G01608,116.90384852936252,38.715762288835165,54619,39,235,4,16,81
G01609,116.9038485293625,38.72277112534994,54619,12,71,0,6,18
G01610,116.9038485293625,38.72977927448812,54619,15,12,1,5,1
G01611,116.90384852936249,38.73678673621228,54619,13,10,1,3,1
G01612,116.9038485293625,38.74379351048504,54619,13,21,1,4,1
G01613,116.90384852936252,38.750799597269065,54619,8,18,2,5,0
G01614,116.90384852936252,38.75780499652706,54619,3,17,2,8,0
G01615,116.90384852936249,38.76480970822178,54619,3,38,3,9,9
G01616,116.90384852936252,38.771813732316026,54619,3,45,2,13,16
G01617,116.90384852936249,38.77881706877263,54619,4,54,4,10,21
G01618,116.9038485293625,38.78581971755449,54619,2,30,2,5,8
G01619,116.9038485293625,38.79282167862454,54619,6,33,4,6,8
G01620,116.90384852936252,38.79982295194575,54619,9,18,1,3,3
G01621,116.90384852936249,38.80682353748114,54619,16,119,5,11,34
G01622,116.9038485293625,38.81382343519378,54619,21,149,8,16,68
G01623,116.9038485293625,38.82082264504679,54619,24,162,4,17,69
G01624,116.90384852936252,38.827821167003314,54619,12,165,6,21,69
G01625,116.9038485293625,38.83481900102656,54619,7,24,6,5,1
G01626,116.9038485293625,38.84181614707977,54619,5,32,4,9,5
G01627,116.90384852936249,38.84881260512622,54619,5,29,5,11,5
G01628,116.9038485293625,38.85580837512927,54619,3,18,6,8,5
G01629,116.9038485293625,38.862803457052294,54619,15,144,8,20,88
G01630,116.90384852936249,38.869797850858696,54619,18,135,8,17,85
G01631,116.9038485293625,38.87679155651196,54619,23,157,7,17,92
G01632,116.9038485293625,38.883784573975596,54619,13,113,5,13,64
G01633,116.90384852936249,38.890776903213165,54619,12,41,3,10,16
G01634,116.9038485293625,38.89776854418826,54619,22,69,5,9,26
G01635,116.9038485293625,38.90475949686454,54619,22,116,4,14,55
G01636,116.90384852936249,38.911749761205684,54619,34,281,4,18,94
G01637,116.90384852936249,38.91873933717544,54619,81,776,5,48,213
G01638,116.9038485293625,38.925728224737576,54619,137,1438,7,123,398
G01639,116.9038485293625,38.93271642385592,54619,155,1624,8,168,471
G01640,116.9038485293625,38.93970393449436,54619,131,1372,7,145,433
G01641,116.90384852936249,38.946690756616775,54619,73,654,4,66,208
G01642,116.90384852936252,38.953676890187154,54619,39,316,6,20,106
G01643,116.90384852936249,38.96066233516949,54619,25,65,4,9,36
G01644,116.9038485293625,38.96764709152783,54619,21,37,5,1,18
G01645,116.90384852936249,38.97463115922626,54619,15,37,7,2,18
G01646,116.9038485293625,38.981614538228925,54619,20,39,5,4,18
G01647,116.90384852936249,38.98859722850001,54619,21,36,7,4,17
G01648,116.90384852936252,38.99557923000373,54619,13,7,3,5,0
G01649,116.9038485293625,39.00256054270436,54619,27,18,3,4,2
G01650,116.90384852936249,39.00954116656621,54619,64,431,6,16,207
G01651,116.90384852936249,39.016521101553636,54619,68,621,8,29,286
G01652,116.90384852936252,39.02350034763104,54619,77,641,8,32,298
G01653,116.9038485293625,39.03047890476289,54619,74,574,7,30,298
G01654,116.9038485293625,39.03745677291366,54619,45,157,4,19,72
G01655,116.9038485293625,39.04443395204789,54619,30,42,3,3,29
G01656,116.90384852936252,39.05141044213016,54619,6,5,4,0,4
G01657,116.9038485293625,39.0583862431251,54619,3,3,6,1,3
G01658,116.9038485293625,39.06536135499737,54619,3,3,6,1,3
G01659,116.90384852936249,39.07233577771169,54619,3,2,8,1,3
G01660,116.90384852936252,39.07930951123282,54527,3,2,9,0,0
G01661,116.9038485293625,39.086282555525564,54527,2,3,5,0,0
G01662,116.90384852936249,39.09325491055475,54527,0,1,4,1,0
G01663,116.9038485293625,39.100226576285294,54527,0,0,1,1,0
G01664,116.90384852936249,39.10719755268211,54527,0,0,1,1,0
G01665,116.90384852936252,39.11416783971019,54527,0,0,0,1,0
G01666,116.9038485293625,39.14204209343629,54527,0,0,0,0,0
G01667,116.9038485293625,39.14900893309693,54527,3,5,0,0,1
G01668,116.90384852936249,39.155975083179634,54527,10,16,0,0,4
G01669,116.90384852936252,39.16294054364969,54527,67,48,0,1,14
G01670,116.9038485293625,39.169905314472445,54527,150,452,0,18,115
G01671,116.9038485293625,39.176869395613274,54527,175,906,1,19,310
G01672,116.9038485293625,39.18383278703759,54527,219,1067,1,18,402
G01673,116.90384852936249,39.190795488710854,54527,151,998,2,18,374
G01674,116.9038485293625,39.1977575005986,54527,90,360,2,4,185
G01675,116.9038485293625,39.20471882266635,54527,76,87,2,3,64
G01676,116.9038485293625,39.211679454879736,54527,15,15,2,2,9
